Seed,Cycle,RawCPU,Tasks,GovMode,GovSaved,StaticSaved
106,98,78.43,6301,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
106,99,49.61,5396,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
106,100,95.64,5409,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,1,58.06,5261,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,2,85.62,6456,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,3,79.86,4452,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,4,85.45,1628,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,5,67.5,4956,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,6,84.98,2548,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,7,60.67,784,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,8,82.56,7928,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,9,94.05,7424,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,10,61.61,2034,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,11,93.07,2086,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,12,93.87,6517,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,13,73.33,2500,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,14,64.72,1126,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,15,95.67,1018,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,16,71.13,1756,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,17,69.28,1224,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,18,57.89,3960,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,19,68.02,7237,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,20,57.48,5521,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,21,61.37,2888,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,22,87.72,6880,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,23,47.45,3706,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,24,83.82,7781,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,25,97.25,2946,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,26,53.75,2296,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,27,75.04,5490,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,28,97.99,4089,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,29,93.03,7035,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,30,78.13,7211,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,31,80.73,6091,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,32,60.55,4435,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,33,71.34,7037,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,34,73.99,7820,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,35,72.15,3309,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,36,45.38,7890,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,37,77.46,5137,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,38,46.93,7837,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,39,65.63,6547,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,40,51.06,4618,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,41,94.64,2559,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,42,45.72,3780,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,43,95.22,6289,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,44,73.41,5561,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,45,60.06,3612,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,46,65.43,7552,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,47,95.4,3524,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,48,91.56,5157,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,49,93.8,7586,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,50,57.76,7852,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,51,66.53,4081,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,52,66.93,3840,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,53,82.33,7003,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,54,85.63,5150,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,55,80.6,4014,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,56,84.43,2885,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,57,51.99,1045,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,58,79.07,503,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,59,91.73,2517,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,60,61.15,1760,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,61,71.32,728,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,62,92.63,4695,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,63,75.47,7940,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,64,62.9,3751,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,65,92.68,3234,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,66,50.41,1760,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,67,90.97,7568,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,68,75.06,3881,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,69,78.76,997,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,70,93.02,1507,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,71,48.71,5489,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,72,80.33,5845,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,73,96.88,7975,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,74,82.99,6400,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
107,75,93.74,6905,APPROXIMATED_DISCRETE_MILP,0.4828,0.2
107,76,79.02,2050,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,77,90.56,7691,APPROXIMATED_DISCRETE_MILP,0.4828,0.2
107,78,63.89,3156,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,79,80.48,2998,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,80,45.66,4259,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,81,94.55,1881,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,82,88.26,6238,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,83,54.71,4650,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,84,66.38,1035,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,85,78.56,1528,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,86,76.87,7302,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,87,48.14,4713,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,88,77.96,4138,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,89,80.13,4158,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,90,75.9,7147,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,91,64.43,1751,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,92,92.13,2093,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,93,55.67,3642,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,94,57.11,3580,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,95,67.98,1312,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,96,94.55,822,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,97,51.15,4358,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,98,56.57,7221,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,99,86.81,2746,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
107,100,96.34,2241,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,1,51.92,7181,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,2,49.5,5921,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,3,65.41,2765,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,4,65.04,1162,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,5,60.87,1977,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,6,55.71,7494,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,7,61.84,1417,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,8,55.08,5083,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,9,93.61,1336,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,10,73.28,5896,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,11,97.4,3699,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,12,56.3,7705,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,13,81.65,5801,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,14,93.39,6608,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,15,83.32,7165,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,16,97.42,777,APPROXIMATED_DISCRETE_MILP,0.476,0.2
108,17,63.32,6420,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,18,62.59,5825,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,19,94.96,2151,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,20,72.09,4513,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,21,56.33,690,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,22,96.44,4464,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,23,93.63,6794,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,24,91.89,1413,APPROXIMATED_DISCRETE_MILP,0.476,0.2
108,25,97.17,2027,APPROXIMATED_DISCRETE_MILP,0.4284,0.2
108,26,95.18,2422,APPROXIMATED_DISCRETE_MILP,0.408,0.2
108,27,81.71,6506,APPROXIMATED_DISCRETE_MILP,0.442,0.2
108,28,78.34,3388,APPROXIMATED_DISCRETE_MILP,0.4828,0.2
108,29,87.0,6866,APPROXIMATED_DISCRETE_MILP,0.476,0.2
108,30,54.67,5396,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,31,64.23,1964,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,32,46.44,6984,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,33,76.0,4453,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,34,90.17,2063,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,35,50.71,5759,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,36,52.99,6509,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,37,94.11,1983,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,38,92.24,1616,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,39,63.04,754,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,40,48.81,6827,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,41,79.19,1653,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,42,65.91,871,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,43,68.65,3792,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,44,61.65,2759,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,45,83.77,4471,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,46,48.69,4601,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,47,65.54,3681,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,48,69.84,2008,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,49,54.13,5085,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,50,94.88,5695,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,51,75.91,3809,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,52,57.59,7136,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,53,93.77,3099,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,54,48.98,7644,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,55,83.1,7728,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,56,64.93,4194,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,57,48.75,2270,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,58,53.11,5665,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,59,72.24,1339,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,60,74.69,6976,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,61,71.57,1365,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,62,88.49,7238,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,63,64.73,4288,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,64,67.65,3577,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,65,79.04,7768,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,66,50.36,5459,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,67,81.92,7145,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,68,95.33,5611,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,69,67.99,5576,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,70,94.62,1732,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,71,79.95,5452,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,72,95.7,5008,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,73,70.39,5700,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,74,49.87,5951,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,75,91.44,6334,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,76,92.75,5570,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,77,49.0,3802,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,78,73.5,5494,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,79,78.32,1470,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,80,66.45,3868,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,81,74.18,1913,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,82,88.27,4203,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,83,78.39,6479,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,84,97.28,1796,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,85,48.88,6285,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,86,45.94,833,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,87,74.66,7798,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,88,79.42,7183,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,89,53.5,5938,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,90,48.91,569,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,91,90.51,6616,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,92,91.19,5325,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,93,61.5,6990,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,94,65.24,5344,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,95,56.85,801,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,96,75.78,7004,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
108,97,96.17,6306,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,98,58.48,4229,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,99,55.47,7124,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
108,100,46.74,7222,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
109,1,59.82,4262,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,2,68.85,973,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,3,50.38,4614,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,4,71.4,2947,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,5,74.82,4750,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,6,49.14,2428,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,7,68.9,2754,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,8,67.69,5950,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,9,53.86,7784,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,10,61.33,6465,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
109,11,74.05,4730,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
109,12,61.78,4776,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
109,13,54.18,6827,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
109,14,45.47,3262,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,15,77.98,1624,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,16,76.72,1973,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,17,97.43,7643,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,18,80.13,7564,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
109,19,68.62,3971,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,20,64.24,2009,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,21,47.17,716,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,22,66.03,3687,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,23,78.71,1493,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,24,97.11,7988,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,25,59.11,2273,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,26,86.55,4809,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,27,75.48,7203,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,28,87.18,5944,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
109,29,91.71,2684,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,30,69.66,5301,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,31,85.51,4439,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,32,94.37,6911,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
109,33,48.19,1120,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,34,70.39,6893,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,35,97.86,2040,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,36,64.13,3748,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,37,57.06,2588,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,38,71.21,5975,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,39,71.16,4707,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,40,67.14,5240,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,41,93.73,4933,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,42,88.1,6222,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
109,43,79.57,1427,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,44,62.93,1230,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,45,75.66,811,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,46,58.91,6793,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,47,63.3,1675,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,48,90.27,1864,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,49,59.24,1757,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,50,58.99,7982,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,51,67.65,7314,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,52,72.23,4586,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,53,57.11,1289,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,54,84.47,7035,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,55,92.46,6249,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
109,56,95.41,7682,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
109,57,80.94,985,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,58,49.1,839,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,59,55.64,1568,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,60,71.43,6315,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,61,50.39,7402,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,62,54.33,7717,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
109,63,45.53,3752,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
109,64,53.17,1481,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,65,53.04,7395,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,66,89.49,1434,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,67,81.81,1783,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,68,51.44,3698,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,69,80.24,1885,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,70,88.05,7684,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,71,96.39,6017,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,72,58.39,1632,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,73,47.96,3100,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,74,80.53,1666,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,75,89.47,2208,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,76,81.05,6868,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,77,94.13,690,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,78,81.62,5834,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,79,89.34,2763,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,80,56.88,2602,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,81,58.97,6491,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,82,47.9,3064,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,83,82.95,2298,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,84,57.17,4564,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,85,78.24,7701,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,86,90.61,6928,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
109,87,90.33,1595,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,88,76.24,5824,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,89,57.98,3622,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,90,79.67,1384,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,91,52.28,4673,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,92,95.13,6227,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,93,79.08,5787,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,94,91.69,5228,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,95,75.74,5170,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,96,79.51,5230,APPROXIMATED_DISCRETE_MILP,0.4896,0.2
109,97,72.92,1831,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,98,77.55,3265,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,99,90.16,4344,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
109,100,46.23,6982,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,1,94.52,3678,APPROXIMATED_DISCRETE_MILP,0.3604,0.2
110,2,87.12,5416,APPROXIMATED_DISCRETE_MILP,0.3876,0.2
110,3,58.13,4449,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,4,82.82,5727,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,5,73.73,1114,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,6,73.85,4605,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,7,61.75,828,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,8,51.16,4715,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,9,93.36,1732,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,10,68.43,606,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,11,73.02,3982,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,12,95.31,6996,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,13,80.04,2774,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,14,60.3,3476,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,15,71.88,3834,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,16,94.33,6866,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,17,91.39,2746,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,18,93.16,6068,APPROXIMATED_DISCRETE_MILP,0.476,0.2
110,19,91.83,2092,APPROXIMATED_DISCRETE_MILP,0.4488,0.2
110,20,58.69,4365,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,21,57.07,4198,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,22,56.95,1188,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,23,71.23,3198,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,24,58.22,3005,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,25,52.43,7240,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,26,86.7,2739,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,27,92.11,531,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,28,76.62,6584,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,29,52.46,4297,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,30,66.28,2233,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,31,70.83,4195,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,32,61.99,6461,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,33,72.27,4613,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,34,64.54,3046,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,35,94.96,3998,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,36,72.71,779,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,37,62.15,1241,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,38,49.34,1204,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,39,71.13,1884,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,40,95.22,1993,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,41,94.19,1405,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,42,46.85,644,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,43,51.95,1557,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,44,82.45,5836,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,45,91.43,5465,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
110,46,81.16,6226,HIGH_FIDELITY_CONTINUOUS,0.0,0.0
